,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.143,results_full_domain_frac_MapsLocations,1,1,0.07142857142857142,0.0,0.143,inf,2,rural,urban,,Chase Bank,urban
1,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.0,0.091,inf,2,rural,urban,,Chevrolet,urban
2,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,rural,urban,,Domino's Pizza,urban
3,0.0,results_full_domain_frac_MapsLocations,1,1,0.07692307692307693,0.077,0.077,1.0,2,rural,urban,,McDonald's,
4,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,rural,urban,,Wells Fargo,urban
5,0.017,results_full_domain_frac_MapsLocations,1,1,0.09166666666666667,0.1,0.083,1.2,2,rural,urban,,Toyota,rural
6,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,rural,urban,,Bank of America,urban
7,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,rural,urban,,Honda,urban
8,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.0,0.091,inf,2,rural,urban,,Pizza Hut,urban
9,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.0,0.091,inf,2,rural,urban,,Target Corporation,urban
10,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,rural,urban,,Walmart,urban
11,0.018,results_full_domain_frac_wikipedia.org,1,1,0.13392857142857142,0.125,0.143,1.14,2,rural,urban,,Chase Bank,urban
12,0.052,results_full_domain_frac_wikipedia.org,1,1,0.11688311688311688,0.143,0.091,1.57,2,rural,urban,,Chevrolet,rural
13,0.143,results_full_domain_frac_wikipedia.org,1,1,0.07142857142857142,0.143,0.0,inf,2,rural,urban,,Domino's Pizza,rural
14,0.077,results_full_domain_frac_wikipedia.org,1,1,0.038461538461538464,0.077,0.0,inf,2,rural,urban,,McDonald's,rural
15,0.111,results_full_domain_frac_wikipedia.org,1,1,0.05555555555555555,0.111,0.0,inf,2,rural,urban,,Wells Fargo,rural
16,0.0,results_full_domain_frac_wikipedia.org,1,1,0.08333333333333333,0.083,0.083,1.0,2,rural,urban,,Donald Trump,
17,0.0,results_full_domain_frac_wikipedia.org,1,1,0.07692307692307693,0.077,0.077,1.0,2,rural,urban,,Barack Obama,
18,0.1,results_full_domain_frac_wikipedia.org,1,1,0.05,0.1,0.0,inf,2,rural,urban,,Toyota,rural
19,0.0,results_full_domain_frac_wikipedia.org,1,1,0.14285714285714285,0.143,0.143,1.0,2,rural,urban,,United States Department of Veterans Affairs,
20,0.011,results_full_domain_frac_wikipedia.org,1,1,0.10555555555555556,0.111,0.1,1.11,2,rural,urban,,Bank of America,rural
21,0.043,results_full_domain_frac_wikipedia.org,1,1,0.12142857142857143,0.143,0.1,1.43,2,rural,urban,,Honda,rural
22,0.0,results_full_domain_frac_wikipedia.org,1,1,0.08333333333333333,0.083,0.083,1.0,2,rural,urban,,US Supreme Court,
23,0.125,results_full_domain_frac_wikipedia.org,1,1,0.0625,0.125,0.0,inf,2,rural,urban,,Pizza Hut,rural
24,0.0,results_full_domain_frac_wikipedia.org,1,1,0.15384615384615385,0.154,0.154,1.0,2,rural,urban,,US Senate,
25,0.0,results_full_domain_frac_wikipedia.org,1,1,0.09090909090909091,0.091,0.091,1.0,2,rural,urban,,Target Corporation,
26,0.0,results_full_domain_frac_wikipedia.org,1,1,0.07692307692307693,0.077,0.077,1.0,2,rural,urban,,Hillary Clinton,
27,0.143,results_full_domain_frac_MapsLocations,1,1,0.07142857142857142,0.143,0.0,inf,2,low-income,high-income,,Chase Bank,low-income
28,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.091,0.0,inf,2,low-income,high-income,,Chevrolet,low-income
29,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.1,0.0,inf,2,low-income,high-income,,Domino's Pizza,low-income
30,0.0,results_full_domain_frac_MapsLocations,1,1,0.07692307692307693,0.077,0.077,1.0,2,low-income,high-income,,McDonald's,
31,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.1,0.0,inf,2,low-income,high-income,,Wells Fargo,low-income
32,0.017,results_full_domain_frac_MapsLocations,1,1,0.09166666666666667,0.083,0.1,1.2,2,low-income,high-income,,Toyota,high-income
33,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.1,0.0,inf,2,low-income,high-income,,Bank of America,low-income
34,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.1,0.0,inf,2,low-income,high-income,,Honda,low-income
35,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.091,0.0,inf,2,low-income,high-income,,Pizza Hut,low-income
36,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.091,0.0,inf,2,low-income,high-income,,Target Corporation,low-income
37,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.1,0.0,inf,2,low-income,high-income,,Walmart,low-income
38,0.018,results_full_domain_frac_wikipedia.org,1,1,0.13392857142857142,0.143,0.125,1.14,2,low-income,high-income,,Chase Bank,low-income
39,0.052,results_full_domain_frac_wikipedia.org,1,1,0.11688311688311688,0.091,0.143,1.57,2,low-income,high-income,,Chevrolet,high-income
40,0.143,results_full_domain_frac_wikipedia.org,1,1,0.07142857142857142,0.0,0.143,inf,2,low-income,high-income,,Domino's Pizza,high-income
41,0.077,results_full_domain_frac_wikipedia.org,1,1,0.038461538461538464,0.0,0.077,inf,2,low-income,high-income,,McDonald's,high-income
42,0.111,results_full_domain_frac_wikipedia.org,1,1,0.05555555555555555,0.0,0.111,inf,2,low-income,high-income,,Wells Fargo,high-income
43,0.0,results_full_domain_frac_wikipedia.org,1,1,0.08333333333333333,0.083,0.083,1.0,2,low-income,high-income,,Donald Trump,
44,0.0,results_full_domain_frac_wikipedia.org,1,1,0.07692307692307693,0.077,0.077,1.0,2,low-income,high-income,,Barack Obama,
45,0.1,results_full_domain_frac_wikipedia.org,1,1,0.05,0.0,0.1,inf,2,low-income,high-income,,Toyota,high-income
46,0.0,results_full_domain_frac_wikipedia.org,1,1,0.14285714285714285,0.143,0.143,1.0,2,low-income,high-income,,United States Department of Veterans Affairs,
47,0.011,results_full_domain_frac_wikipedia.org,1,1,0.10555555555555556,0.1,0.111,1.11,2,low-income,high-income,,Bank of America,high-income
48,0.043,results_full_domain_frac_wikipedia.org,1,1,0.12142857142857143,0.1,0.143,1.43,2,low-income,high-income,,Honda,high-income
49,0.0,results_full_domain_frac_wikipedia.org,1,1,0.08333333333333333,0.083,0.083,1.0,2,low-income,high-income,,US Supreme Court,
50,0.125,results_full_domain_frac_wikipedia.org,1,1,0.0625,0.0,0.125,inf,2,low-income,high-income,,Pizza Hut,high-income
51,0.0,results_full_domain_frac_wikipedia.org,1,1,0.15384615384615385,0.154,0.154,1.0,2,low-income,high-income,,US Senate,
52,0.0,results_full_domain_frac_wikipedia.org,1,1,0.09090909090909091,0.091,0.091,1.0,2,low-income,high-income,,Target Corporation,
53,0.0,results_full_domain_frac_wikipedia.org,1,1,0.07692307692307693,0.077,0.077,1.0,2,low-income,high-income,,Hillary Clinton,
54,0.143,results_full_domain_frac_MapsLocations,1,1,0.07142857142857142,0.0,0.143,inf,2,GOP,DEM,,Chase Bank,DEM
55,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.0,0.091,inf,2,GOP,DEM,,Chevrolet,DEM
56,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,GOP,DEM,,Domino's Pizza,DEM
57,0.0,results_full_domain_frac_MapsLocations,1,1,0.07692307692307693,0.077,0.077,1.0,2,GOP,DEM,,McDonald's,
58,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,GOP,DEM,,Wells Fargo,DEM
59,0.017,results_full_domain_frac_MapsLocations,1,1,0.09166666666666667,0.1,0.083,1.2,2,GOP,DEM,,Toyota,GOP
60,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,GOP,DEM,,Bank of America,DEM
61,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,GOP,DEM,,Honda,DEM
62,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.0,0.091,inf,2,GOP,DEM,,Pizza Hut,DEM
63,0.091,results_full_domain_frac_MapsLocations,1,1,0.045454545454545456,0.0,0.091,inf,2,GOP,DEM,,Target Corporation,DEM
64,0.1,results_full_domain_frac_MapsLocations,1,1,0.05,0.0,0.1,inf,2,GOP,DEM,,Walmart,DEM
65,0.018,results_full_domain_frac_wikipedia.org,1,1,0.13392857142857142,0.125,0.143,1.14,2,GOP,DEM,,Chase Bank,DEM
66,0.052,results_full_domain_frac_wikipedia.org,1,1,0.11688311688311688,0.143,0.091,1.57,2,GOP,DEM,,Chevrolet,GOP
67,0.143,results_full_domain_frac_wikipedia.org,1,1,0.07142857142857142,0.143,0.0,inf,2,GOP,DEM,,Domino's Pizza,GOP
68,0.077,results_full_domain_frac_wikipedia.org,1,1,0.038461538461538464,0.077,0.0,inf,2,GOP,DEM,,McDonald's,GOP
69,0.111,results_full_domain_frac_wikipedia.org,1,1,0.05555555555555555,0.111,0.0,inf,2,GOP,DEM,,Wells Fargo,GOP
70,0.0,results_full_domain_frac_wikipedia.org,1,1,0.08333333333333333,0.083,0.083,1.0,2,GOP,DEM,,Donald Trump,
71,0.0,results_full_domain_frac_wikipedia.org,1,1,0.07692307692307693,0.077,0.077,1.0,2,GOP,DEM,,Barack Obama,
72,0.1,results_full_domain_frac_wikipedia.org,1,1,0.05,0.1,0.0,inf,2,GOP,DEM,,Toyota,GOP
73,0.0,results_full_domain_frac_wikipedia.org,1,1,0.14285714285714285,0.143,0.143,1.0,2,GOP,DEM,,United States Department of Veterans Affairs,
