,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.1,results_top_three_domain_appears_MapsLocations,10,10,0.05,0.0,0.1,inf,20,low-income,high-income,0.34343639613791355,home insurance,high-income
1,0.3,results_top_three_domain_appears_MapsLocations,9,10,0.15789473684210525,0.0,0.3,inf,19,low-income,high-income,0.0811261888458405,bank loans,high-income
2,0.35,results_top_three_domain_appears_MapsLocations,8,10,0.4444444444444444,0.25,0.6,2.4,18,low-income,high-income,0.14988130495720972,car insurance,high-income
3,0.1,results_top_three_domain_appears_MapsLocations,10,10,0.35,0.3,0.4,1.33,20,low-income,high-income,0.6600791471799283,progressive,high-income
4,0.0,results_top_three_domain_appears_MapsLocations,9,10,1.0,1.0,1.0,1.0,19,low-income,high-income,,insurance companies,
5,0.467,*results_top_three_domain_appears_MapsLocations,9,10,0.5789473684210527,0.333,0.8,2.4,19,low-income,high-income,0.04421485795572503,auto insurance,high-income
6,0.8,**results_top_three_domain_appears_MapsLocations,9,10,0.42105263157894735,0.0,0.8,inf,19,low-income,high-income,0.0002024993220676408,geico insurance,high-income
7,0.0,results_top_three_domain_appears_MapsLocations,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,loan,
8,0.2,results_top_three_domain_appears_MapsLocations,10,10,0.1,0.0,0.2,inf,20,low-income,high-income,0.16785065605707492,geico,high-income
9,0.6,*results_top_three_domain_appears_MapsLocations,9,10,0.3157894736842105,0.0,0.6,inf,19,low-income,high-income,0.005121072764272635,progressive insurance,high-income
10,0.1,results_top_three_domain_appears_MapsLocations,10,10,0.95,1.0,0.9,1.11,20,low-income,high-income,0.34343639613791366,payday loans,low-income
11,0.2,results_top_three_domain_appears_MapsLocations,9,10,0.10526315789473684,0.0,0.2,inf,19,low-income,high-income,0.16785065605707492,personal loans,high-income
