,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.1,results_full_domain_appears_MapsLocations,10,10,0.95,0.9,1.0,1.11,20,low-income,high-income,0.34343639613791366,home insurance,high-income
1,0.0,results_full_domain_appears_MapsLocations,9,10,1.0,1.0,1.0,1.0,19,low-income,high-income,,bank loans,
2,0.4,results_full_domain_appears_MapsLocations,10,10,0.4,0.2,0.6,3.0,20,low-income,high-income,0.07459169984478176,quicken loans,high-income
3,0.0,results_full_domain_appears_MapsLocations,8,10,1.0,1.0,1.0,1.0,18,low-income,high-income,,car insurance,
4,0.3,results_full_domain_appears_MapsLocations,10,10,0.55,0.4,0.7,1.75,20,low-income,high-income,0.1964675160349241,progressive,high-income
5,0.0,results_full_domain_appears_MapsLocations,9,10,1.0,1.0,1.0,1.0,19,low-income,high-income,,insurance companies,
6,0.0,results_full_domain_appears_MapsLocations,9,10,1.0,1.0,1.0,1.0,19,low-income,high-income,,auto insurance,
7,0.4,*results_full_domain_appears_MapsLocations,10,10,0.2,0.0,0.4,inf,20,low-income,high-income,0.03678749787978613,loans bad credit,high-income
8,0.9,**results_full_domain_appears_MapsLocations,9,10,0.47368421052631576,0.0,0.9,inf,19,low-income,high-income,8.538051223166285e-06,geico insurance,high-income
9,0.0,results_full_domain_appears_MapsLocations,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,loan,
10,0.3,results_full_domain_appears_MapsLocations,10,10,0.75,0.6,0.9,1.5,20,low-income,high-income,0.13814824935619238,life insurance,high-income
11,0.5,*results_full_domain_appears_MapsLocations,10,10,0.65,0.4,0.9,2.25,20,low-income,high-income,0.01972363221865996,geico,high-income
12,0.367,results_full_domain_appears_MapsLocations,9,10,0.5263157894736842,0.333,0.7,2.1,19,low-income,high-income,0.12361979003522973,progressive insurance,high-income
13,0.8,**results_full_domain_appears_MapsLocations,10,10,0.5,0.1,0.9,9.0,20,low-income,high-income,2.2928871994400028e-05,home loans,high-income
14,0.0,results_full_domain_appears_MapsLocations,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,payday loans,
15,0.1,results_full_domain_appears_MapsLocations,10,10,0.05,0.0,0.1,inf,20,low-income,high-income,0.34343639613791355,quicken,high-income
16,0.333,results_full_domain_appears_MapsLocations,9,10,0.8421052631578947,0.667,1.0,1.5,19,low-income,high-income,0.08051623795726251,personal loans,high-income
