,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.167,*top_ads_full_domain_frac_pohankachevrolet.com,10,10,0.08333333333333333,0.0,0.167,inf,20,low-income,high-income,0.014956363910414203,Chevrolet,high-income
1,0.259,**top_ads_full_domain_frac_allieded.org,9,4,0.17948717948717946,0.259,0.0,inf,13,low-income,high-income,7.969638774577049e-05,illegal immigration,low-income
2,0.183,*top_ads_full_domain_frac_centralatlantic.buyatoyota.com,10,10,0.09166666666666665,0.0,0.183,inf,20,low-income,high-income,0.0057429728276380855,Toyota,high-income
3,0.15,*top_ads_full_domain_frac_setbuyatoyota.com,10,10,0.075,0.15,0.0,inf,20,low-income,high-income,0.041416150486262786,Toyota,low-income
4,0.033,top_ads_full_domain_frac_autosite.com,10,10,0.016666666666666666,0.033,0.0,inf,20,low-income,high-income,0.34343639613791355,Toyota,low-income
5,0.033,top_ads_full_domain_frac_autosite.com,10,10,0.016666666666666666,0.033,0.0,inf,20,low-income,high-income,0.34343639613791355,Chevrolet,low-income
6,0.158,*top_ads_full_domain_frac_autosite.com,10,10,0.10416666666666666,0.183,0.025,7.33,20,low-income,high-income,0.03827920524436017,Honda,low-income
7,,top_ads_full_domain_frac_caron.org,7,0,0.8571428571428571,0.857,,,7,low-income,high-income,,drinking age,high-income
8,0.222,**top_ads_full_domain_frac_heartlandalliance.org,9,4,0.15384615384615385,0.222,0.0,inf,13,low-income,high-income,0.0009774802123911045,illegal immigration,low-income
9,0.133,*top_ads_full_domain_frac_latinainstitute.org,10,10,0.06666666666666667,0.0,0.133,inf,20,low-income,high-income,0.016110716531911606,abortion,high-income
10,0.12,*top_ads_full_domain_frac_retroreport.org,9,4,0.08333333333333333,0.12,0.0,inf,13,low-income,high-income,0.03750186742499944,illegal immigration,low-income
11,0.108,*top_ads_full_domain_frac_fairfaxhonda.com,10,10,0.05416666666666666,0.0,0.108,inf,20,low-income,high-income,0.03898989842992763,Honda,high-income
12,0.142,*top_ads_full_domain_frac_hondaoftysonscorner.com,10,10,0.07083333333333333,0.0,0.142,inf,20,low-income,high-income,0.01649769830177924,Honda,high-income
13,0.2,*top_ads_full_domain_frac_sportchevrolet.com,10,10,0.09999999999999999,0.0,0.2,inf,20,low-income,high-income,0.005121072764272635,Chevrolet,high-income
14,0.058,top_ads_full_domain_frac_dancummins.com,10,10,0.029166666666666664,0.058,0.0,inf,20,low-income,high-income,0.17268508962953893,Toyota,low-income
15,0.067,top_ads_full_domain_frac_dancummins.com,10,10,0.03333333333333333,0.067,0.0,inf,20,low-income,high-income,0.16785065605707486,Chevrolet,low-income
