,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_top_three_domain_appears_UserTweetCarousel,90,28,1.0,1.0,1.0,1.0,118,rural,urban,,
1,0.0,results_top_three_domain_appears_wikipedia.org,19,5,1.0,1.0,1.0,1.0,24,rural,urban,,
2,,results_top_three_domain_appears_youtube.com,1,0,1.0,1.0,,,1,rural,urban,,urban
3,,results_top_three_domain_appears_facebook.com,2,0,1.0,1.0,,,2,rural,urban,,urban
4,0.0,results_top_three_domain_appears_UserTweetCarousel,76,77,1.0,1.0,1.0,1.0,153,low-income,high-income,,
5,0.0,results_top_three_domain_appears_wikipedia.org,14,14,1.0,1.0,1.0,1.0,28,low-income,high-income,,
6,,results_top_three_domain_appears_youtube.com,0,1,1.0,,1.0,,1,low-income,high-income,,high-income
7,0.0,results_top_three_domain_appears_facebook.com,1,1,1.0,1.0,1.0,1.0,2,low-income,high-income,,
8,0.0,results_top_three_domain_appears_UserTweetCarousel,132,21,1.0,1.0,1.0,1.0,153,GOP,DEM,,
9,0.0,results_top_three_domain_appears_wikipedia.org,25,3,1.0,1.0,1.0,1.0,28,GOP,DEM,,
10,,results_top_three_domain_appears_youtube.com,1,0,1.0,1.0,,,1,GOP,DEM,,DEM
11,,results_top_three_domain_appears_facebook.com,2,0,1.0,1.0,,,2,GOP,DEM,,DEM
